phase,epoch,batch_idx,batch_size,loss,mean_iou,time
train,5,130.0,8.0,0.2580891251564026,0.6187621355056763,2347.7806079387665
train,5,131.0,8.0,0.17666825652122498,0.8443175554275513,2364.8368191719055
train,5,132.0,8.0,0.28222256898880005,0.5712859034538269,2382.2207460403442
train,5,133.0,8.0,0.34028926491737366,0.5882164239883423,2399.916745901108
train,5,134.0,8.0,0.2045319378376007,0.7362658381462097,2419.2818999290466
train,5,135.0,8.0,0.28128769993782043,0.682574987411499,2438.381343126297
train,5,136.0,8.0,0.2543550431728363,0.7365450263023376,2456.294152021408
train,5,137.0,8.0,0.2836111783981323,0.5739837884902954,2473.5555419921875
train,5,138.0,8.0,0.3865293860435486,0.7315057516098022,2491.5385930538177
train,5,139.0,8.0,0.24148409068584442,0.6425845623016357,2512.082057237625
train,5,140.0,8.0,0.38824009895324707,0.5002143383026123,2532.977653026581
train,5,141.0,8.0,0.29486194252967834,0.6688976287841797,2554.73765707016
train,5,142.0,8.0,0.2760321795940399,0.712096631526947,2575.323798894882
train,5,143.0,8.0,0.39024820923805237,0.5618575811386108,2593.890529870987
train,5,144.0,8.0,0.29232123494148254,0.6827194690704346,2612.0118749141693
train,5,145.0,8.0,0.45256972312927246,0.40201136469841003,2630.0347340106964
train,5,146.0,8.0,0.3268454372882843,0.5408121347427368,2652.519860982895
train,5,147.0,8.0,0.3822471797466278,0.5015813112258911,2673.4293580055237
train,5,148.0,8.0,0.33875763416290283,0.37298768758773804,2694.4661989212036
train,5,149.0,8.0,0.3107781708240509,0.6500104665756226,2715.467016220093
train,5,150.0,8.0,0.2643105685710907,0.6016685962677002,2733.6903200149536
train,5,151.0,8.0,0.32665786147117615,0.6205729842185974,2751.738749027252
train,5,152.0,8.0,0.31068360805511475,0.5242438316345215,2775.6197538375854
train,5,153.0,8.0,0.2989732325077057,0.6621483564376831,2802.5291471481323
train,5,154.0,8.0,0.3893471360206604,0.6095370650291443,2842.9071390628815
train,5,155.0,8.0,0.3575608730316162,0.7990555167198181,2875.5285029411316
train,5,156.0,8.0,0.39899274706840515,0.5302653312683105,2908.0202519893646
val,5,,,0.3005124531686306,0.6367908701300621,3217.3871099948883
train,6,0.0,8.0,0.2898117005825043,0.6696005463600159,32.76859402656555
train,6,1.0,8.0,0.2783255875110626,0.6998170614242554,63.6805579662323
train,6,2.0,8.0,0.30776605010032654,0.637571394443512,94.23092794418335
train,6,3.0,8.0,0.29440203309059143,0.53570556640625,121.41202902793884
train,6,4.0,8.0,0.2978569567203522,0.5000849366188049,150.0434808731079
train,6,5.0,8.0,0.24847334623336792,0.890658974647522,182.01455807685852
train,6,6.0,8.0,0.32973843812942505,0.6141544580459595,211.1957380771637
train,6,7.0,8.0,0.285171240568161,0.5811123251914978,242.61423993110657
train,6,8.0,8.0,0.3352518379688263,0.5991551876068115,271.3507287502289
train,6,9.0,8.0,0.22794334590435028,0.5718621015548706,298.8402600288391
train,6,10.0,8.0,0.2567860186100006,0.61506587266922,329.3360118865967
train,6,11.0,8.0,0.30649468302726746,0.5111503005027771,360.39863109588623
train,6,12.0,8.0,0.24390850961208344,0.6514675617218018,389.15014004707336
train,6,13.0,8.0,0.36121994256973267,0.5216949582099915,417.23027181625366
train,6,14.0,8.0,0.23627401888370514,0.6435397863388062,447.44032192230225
train,6,15.0,8.0,0.2776150107383728,0.6965906023979187,477.86518001556396
train,6,16.0,8.0,0.34695670008659363,0.5646653771400452,511.2372567653656
train,6,17.0,8.0,0.3616879880428314,0.6583110094070435,536.6851418018341
train,6,18.0,8.0,0.2734365165233612,0.7088589072227478,560.1452248096466
train,6,19.0,8.0,0.2551214098930359,0.8809219002723694,583.6736800670624
train,6,20.0,8.0,0.3293320834636688,0.6035611033439636,611.0852420330048
train,6,21.0,8.0,0.2907935380935669,0.6979197859764099,635.949718952179
train,6,22.0,8.0,0.2759644091129303,0.8342549800872803,659.9574120044708
train,6,23.0,8.0,0.2929312288761139,0.7784541249275208,683.9821820259094
train,6,24.0,8.0,0.30813273787498474,0.6311332583427429,708.0042490959167
train,6,25.0,8.0,0.2511711120605469,0.6222679018974304,734.8991849422455
train,6,26.0,8.0,0.35722410678863525,0.6674088835716248,760.9832339286804
train,6,27.0,8.0,0.2025754749774933,0.8657654523849487,784.2447929382324
train,6,28.0,8.0,0.2725088596343994,0.7019100189208984,807.2991971969604
train,6,29.0,8.0,0.2642039954662323,0.7030731439590454,832.7313530445099
train,6,30.0,8.0,0.24278339743614197,0.6573663353919983,859.1246361732483
train,6,31.0,8.0,0.3306751847267151,0.5188410878181458,883.8329031467438
train,6,32.0,8.0,0.45106175541877747,0.5144658088684082,907.6818029880524
train,6,33.0,8.0,0.26853591203689575,0.5924847722053528,934.3850290775299
train,6,34.0,8.0,0.383832722902298,0.5414976477622986,961.407341003418
train,6,35.0,8.0,0.3262169063091278,0.7224189043045044,984.9020431041718
train,6,36.0,8.0,0.2687784731388092,0.8409931659698486,1007.4473299980164
train,6,37.0,8.0,0.27913469076156616,0.585534930229187,1033.1045920848846
train,6,38.0,8.0,0.32720136642456055,0.5913525223731995,1057.4749810695648
train,6,39.0,8.0,0.38927605748176575,0.7330458164215088,1079.607943058014
train,6,40.0,8.0,0.24740974605083466,0.6280467510223389,1103.0042080879211
train,6,41.0,8.0,0.30707845091819763,0.6516445875167847,1130.2053380012512
train,6,42.0,8.0,0.40156030654907227,0.38602960109710693,1155.7177169322968
train,6,43.0,8.0,0.28364744782447815,0.672508716583252,1181.773498058319
train,6,44.0,8.0,0.33238404989242554,0.7171048521995544,1205.9175369739532
train,6,45.0,8.0,0.2795466482639313,0.5643369555473328,1229.7627260684967
train,6,46.0,8.0,0.30380910634994507,0.6513356566429138,1255.0771129131317
train,6,47.0,8.0,0.15064148604869843,0.7051470875740051,1279.8253610134125
train,6,48.0,8.0,0.2828133702278137,0.48661959171295166,1305.2059030532837
train,6,49.0,8.0,0.32472050189971924,0.4855915606021881,1328.7036700248718
train,6,50.0,8.0,0.3684873580932617,0.4053588807582855,1352.6277401447296
train,6,51.0,8.0,0.28421181440353394,0.6898479461669922,1378.0463662147522
train,6,52.0,8.0,0.21976356208324432,0.6983106136322021,1401.630203962326
train,6,53.0,8.0,0.30385714769363403,0.6411645412445068,1426.9566769599915
train,6,54.0,8.0,0.36282944679260254,0.5249969363212585,1453.3341579437256
train,6,55.0,8.0,0.21062985062599182,0.5830332636833191,1478.8994579315186
train,6,56.0,8.0,0.3581930100917816,0.4731884300708771,1502.3462250232697
train,6,57.0,8.0,0.34245723485946655,0.6962108016014099,1526.2045269012451
train,6,58.0,8.0,0.2708423435688019,0.5746042728424072,1550.5681729316711
train,6,59.0,8.0,0.19227464497089386,0.7458013892173767,1573.9646399021149
train,6,60.0,8.0,0.3532469868659973,0.5483031272888184,1597.0408418178558
train,6,61.0,8.0,0.3054277300834656,0.7771663665771484,1620.293664932251
train,6,62.0,8.0,0.2991768717765808,0.6496589779853821,1644.943216085434
train,6,63.0,8.0,0.30074575543403625,0.5673927664756775,1673.0433189868927
train,6,64.0,8.0,0.3596118986606598,0.5363768935203552,1700.0712599754333
train,6,65.0,8.0,0.3010094463825226,0.7811135649681091,1724.4760868549347
train,6,66.0,8.0,0.20044787228107452,0.7327631711959839,1750.365786075592
train,6,67.0,8.0,0.19725842773914337,0.8781980276107788,1797.7236678600311
train,6,68.0,8.0,0.21985743939876556,0.8207874894142151,1832.4979507923126
train,6,69.0,8.0,0.3023175597190857,0.5302395224571228,1858.0463988780975
train,6,70.0,8.0,0.31967660784721375,0.4846249222755432,1882.358020067215
train,6,71.0,8.0,0.2773604094982147,0.5737459063529968,1906.6120281219482
train,6,72.0,8.0,0.4378100037574768,0.3220079243183136,1933.1202490329742
train,6,73.0,8.0,0.3156132400035858,0.6295541524887085,1962.4032859802246
train,6,74.0,8.0,0.4711490869522095,0.6057916879653931,1989.7226259708405
train,6,75.0,8.0,0.3271089196205139,0.7092020511627197,2015.9787628650665
train,6,76.0,8.0,0.27473586797714233,0.8127330541610718,2041.3846781253815
train,6,77.0,8.0,0.20475581288337708,0.7086754441261292,2066.6340577602386
train,6,78.0,8.0,0.28659960627555847,0.6667582988739014,2093.8953850269318
train,6,79.0,8.0,0.2717238664627075,0.6985508799552917,2120.3805689811707
train,6,80.0,8.0,0.2675815522670746,0.7206215858459473,2148.468509197235
train,6,81.0,8.0,0.3831634819507599,0.609558641910553,2173.9556279182434
train,6,82.0,8.0,0.1686067432165146,0.9422256350517273,2198.135288953781
train,6,83.0,8.0,0.299717515707016,0.5255406498908997,2222.902580976486
train,6,84.0,8.0,0.33883047103881836,0.7051811218261719,2248.4819691181183
train,6,85.0,8.0,0.29311084747314453,0.6596259474754333,2275.78031206131
train,6,86.0,8.0,0.33720314502716064,0.5732085704803467,2300.6520550251007
train,6,87.0,8.0,0.3409438729286194,0.6785102486610413,2326.8927068710327
train,6,88.0,8.0,0.16058650612831116,0.8455680012702942,2354.1518099308014
train,6,89.0,8.0,0.322232186794281,0.61851966381073,2381.2912318706512
train,6,90.0,8.0,0.29735156893730164,0.5255551338195801,2408.196280002594
train,6,91.0,8.0,0.22965088486671448,0.5317152738571167,2432.9701631069183
train,6,92.0,8.0,0.16391907632350922,0.8074030876159668,2457.5761280059814
train,6,93.0,8.0,0.18992656469345093,0.7419185638427734,2483.156886816025
train,6,94.0,8.0,0.20824120938777924,0.8334212899208069,2508.5437359809875
train,6,95.0,8.0,0.41809090971946716,0.5659478306770325,2532.594571828842
train,6,96.0,8.0,0.35931000113487244,0.6628216505050659,2557.4875078201294
train,6,97.0,8.0,0.18096905946731567,0.6313366889953613,2583.439768075943
train,6,98.0,8.0,0.3376207947731018,0.7045673131942749,2609.575362920761
train,6,99.0,8.0,0.24610169231891632,0.7494596242904663,2637.012752056122
train,6,100.0,8.0,0.21672233939170837,0.5770121216773987,2662.5249009132385
train,6,101.0,8.0,0.20614604651927948,0.726923942565918,2688.7815170288086
train,6,102.0,8.0,0.40259283781051636,0.6050952672958374,2714.94252204895
train,6,103.0,8.0,0.3566558361053467,0.5528213977813721,2740.564615011215
train,6,104.0,8.0,0.419902503490448,0.6888988614082336,2765.610692024231
train,6,105.0,8.0,0.2209130823612213,0.6872596144676208,2790.367866039276
train,6,106.0,8.0,0.3483962416648865,0.6720180511474609,2817.8494749069214
train,6,107.0,8.0,0.3837687075138092,0.6029763221740723,2843.968237876892
train,6,108.0,8.0,0.2943117618560791,0.783880352973938,2868.746770143509
train,6,109.0,8.0,0.34759268164634705,0.5897783637046814,2893.341439962387
train,6,110.0,8.0,0.38761308789253235,0.6081439256668091,2919.2705278396606
train,6,111.0,8.0,0.27589723467826843,0.8187403082847595,2945.1107308864594
train,6,112.0,8.0,0.33615022897720337,0.8366990685462952,2971.863368034363
train,6,113.0,8.0,0.29977041482925415,0.518144965171814,2998.252564907074
train,6,114.0,8.0,0.2931129038333893,0.6544368863105774,3024.8747968673706
train,6,115.0,8.0,0.33568745851516724,0.6038464307785034,3049.7390880584717
train,6,116.0,8.0,0.22421200573444366,0.666195273399353,3074.5248379707336
train,6,117.0,8.0,0.16930599510669708,0.654236376285553,3100.035171985626
train,6,118.0,8.0,0.33279120922088623,0.586129367351532,3136.961478948593
train,6,119.0,8.0,0.2182704508304596,0.6788473129272461,3164.1524069309235
train,6,120.0,8.0,0.33423686027526855,0.725496768951416,3188.458179950714
train,6,121.0,8.0,0.2980634868144989,0.42965278029441833,3212.643429994583
train,6,122.0,8.0,0.32628631591796875,0.7138233780860901,3241.2847340106964
train,6,123.0,8.0,0.28719663619995117,0.5735182762145996,3267.4692509174347
train,6,124.0,8.0,0.22849637269973755,0.5787068605422974,3292.5630440711975
train,6,125.0,8.0,0.19898946583271027,0.6044374704360962,3317.4478890895844
train,6,126.0,8.0,0.3396987318992615,0.6969227194786072,3343.48956990242
train,6,127.0,8.0,0.20723146200180054,0.6941466331481934,3369.331498861313
train,6,128.0,8.0,0.19234740734100342,0.7338534593582153,3397.1202759742737
train,6,129.0,8.0,0.47258418798446655,0.09349796921014786,3424.194463968277
train,6,130.0,8.0,0.41882336139678955,0.6643660664558411,3448.2072620391846
train,6,131.0,8.0,0.16685475409030914,0.7848432660102844,3479.2137739658356
train,6,132.0,8.0,0.3107207715511322,0.7358468770980835,3527.0020830631256
train,6,133.0,8.0,0.3536321222782135,0.4282090961933136,3580.8028688430786
train,6,134.0,8.0,0.37193745374679565,0.3912941515445709,3632.5998339653015
train,6,135.0,8.0,0.3451077342033386,0.5677125453948975,3663.001033782959
train,6,136.0,8.0,0.2747073471546173,0.7013188004493713,3687.779646873474
train,6,137.0,8.0,0.3081943988800049,0.5093869566917419,3711.284112930298
train,6,138.0,8.0,0.3395191729068756,0.5766168832778931,3739.272897005081
train,6,139.0,8.0,0.2633861303329468,0.8524991273880005,3766.045993089676
train,6,140.0,8.0,0.23937676846981049,0.7536481022834778,3791.8525648117065
train,6,141.0,8.0,0.15863646566867828,0.7173376679420471,3818.0255620479584
train,6,142.0,8.0,0.25165683031082153,0.7447425723075867,3846.1056089401245
train,6,143.0,8.0,0.2830227017402649,0.6653745174407959,3872.5640008449554
train,6,144.0,8.0,0.19535379111766815,0.7269236445426941,3896.9517941474915
train,6,145.0,8.0,0.315970778465271,0.5206103920936584,3921.75567984581
train,6,146.0,8.0,0.18237698078155518,0.8261017799377441,3947.83739900589
train,6,147.0,8.0,0.10898289084434509,0.7945088148117065,3973.8062188625336
train,6,148.0,8.0,0.4150169789791107,0.2613219618797302,4001.7006199359894
train,6,149.0,8.0,0.26392433047294617,0.5869537591934204,4026.873589992523
train,6,150.0,8.0,0.2704486548900604,0.5895951986312866,4051.8425278663635
train,6,151.0,8.0,0.15122149884700775,0.7215001583099365,4077.7091538906097
train,6,152.0,8.0,0.3621525466442108,0.4497644007205963,4102.334734916687
train,6,153.0,8.0,0.23488986492156982,0.525244414806366,4130.731080770493
train,6,154.0,8.0,0.22851616144180298,0.6721840500831604,4156.800894021988
train,6,155.0,8.0,0.3863421678543091,0.4041207432746887,4183.816857099533
train,6,156.0,8.0,0.2833283245563507,0.9636402130126953,4210.987246990204
val,6,,,0.2885298114269972,0.6607347913086414,4503.676978111267
train,7,0.0,8.0,0.3637744188308716,0.7936905026435852,35.461028814315796
train,7,1.0,8.0,0.27786538004875183,0.45390844345092773,62.099435806274414
train,7,2.0,8.0,0.3357177972793579,0.4643520712852478,104.77482485771179
train,7,3.0,8.0,0.1447613388299942,0.8610726594924927,138.22484588623047
train,7,4.0,8.0,0.36810028553009033,0.5219714641571045,161.0717740058899
train,7,5.0,8.0,0.29690319299697876,0.516327977180481,182.4134488105774
train,7,6.0,8.0,0.18829625844955444,0.75562983751297,203.84811186790466
train,7,7.0,8.0,0.3253633677959442,0.7142057418823242,225.1561598777771
train,7,8.0,8.0,0.2077421396970749,0.7021499276161194,254.63810205459595
train,7,9.0,8.0,0.45613178610801697,0.3975389003753662,279.0979697704315
train,7,10.0,8.0,0.27417248487472534,0.5804527997970581,301.4169669151306
train,7,11.0,8.0,0.26003482937812805,0.6234344244003296,321.56118869781494
train,7,12.0,8.0,0.2220972329378128,0.6633293032646179,341.4458487033844
train,7,13.0,8.0,0.3318415880203247,0.6861500144004822,362.8190107345581
train,7,14.0,8.0,0.2797897160053253,0.6925798654556274,383.79653668403625
train,7,15.0,8.0,0.36722859740257263,0.5507861375808716,404.6955647468567
train,7,16.0,8.0,0.328519731760025,0.4990684688091278,426.71961975097656
train,7,17.0,8.0,0.29402652382850647,0.5278303027153015,446.9296567440033
train,7,18.0,8.0,0.1771257370710373,0.7678641080856323,466.33498764038086
train,7,19.0,8.0,0.3032035529613495,0.46193927526474,485.677188873291
train,7,20.0,8.0,0.26500996947288513,0.7344679832458496,505.92488980293274
train,7,21.0,8.0,0.34006640315055847,0.5650707483291626,525.4197707176208
train,7,22.0,8.0,0.23870228230953217,0.6266418695449829,544.3530099391937
train,7,23.0,8.0,0.3149261772632599,0.755108118057251,561.869622707367
train,7,24.0,8.0,0.3239665925502777,0.7000563144683838,580.1041448116302
train,7,25.0,8.0,0.18464496731758118,0.6239250898361206,597.9948697090149
train,7,26.0,8.0,0.22533540427684784,0.7922497391700745,615.8761339187622
train,7,27.0,8.0,0.3655572235584259,0.5509755611419678,633.0446238517761
train,7,28.0,8.0,0.3304957449436188,0.7081131339073181,650.8008358478546
train,7,29.0,8.0,0.32819101214408875,0.5971918106079102,669.1940457820892
train,7,30.0,8.0,0.33086496591567993,0.7193084955215454,687.0082788467407
train,7,31.0,8.0,0.27229341864585876,0.618632435798645,705.0756659507751
train,7,32.0,8.0,0.3081742525100708,0.4091061055660248,722.9189538955688
train,7,33.0,8.0,0.3012642562389374,0.640066921710968,741.4401848316193
train,7,34.0,8.0,0.37000542879104614,0.4148866832256317,758.791366815567
train,7,35.0,8.0,0.17266488075256348,0.8088873624801636,776.8960168361664
train,7,36.0,8.0,0.3155093789100647,0.6255841255187988,794.7184000015259
train,7,37.0,8.0,0.15246255695819855,0.8729304075241089,812.2440967559814
train,7,38.0,8.0,0.22120587527751923,0.6629648804664612,830.2101457118988
train,7,39.0,8.0,0.40702807903289795,0.5606273412704468,848.0746009349823
train,7,40.0,8.0,0.3336230218410492,0.48272451758384705,866.142021894455
train,7,41.0,8.0,0.3136124014854431,0.7379860281944275,884.1853177547455
train,7,42.0,8.0,0.27985018491744995,0.6725085973739624,901.7299420833588
train,7,43.0,8.0,0.26974794268608093,0.6927558779716492,919.5220067501068
train,7,44.0,8.0,0.2576959729194641,0.7309631705284119,937.6042528152466
train,7,45.0,8.0,0.39344125986099243,0.5831463932991028,955.0090508460999
train,7,46.0,8.0,0.34107503294944763,0.500804603099823,972.1365258693695
train,7,47.0,8.0,0.32806020975112915,0.8570702075958252,989.8383638858795
train,7,48.0,8.0,0.3356873691082001,0.584790825843811,1007.2298588752747
train,7,49.0,8.0,0.1811637133359909,0.9074193835258484,1024.7628588676453
train,7,50.0,8.0,0.3364928066730499,0.6944558024406433,1041.5708470344543
train,7,51.0,8.0,0.19055990874767303,0.7609590888023376,1058.915650844574
train,7,52.0,8.0,0.1692284643650055,0.6837024688720703,1076.7482409477234
train,7,53.0,8.0,0.4837111830711365,0.6899219751358032,1094.838297843933
train,7,54.0,8.0,0.30652427673339844,0.511634349822998,1111.7738118171692
train,7,55.0,8.0,0.21453429758548737,0.6886332631111145,1128.7472598552704
train,7,56.0,8.0,0.17446334660053253,0.6954605579376221,1146.50967669487
train,7,57.0,8.0,0.3220595419406891,0.4631555378437042,1164.0275359153748
train,7,58.0,8.0,0.3237316906452179,0.520394504070282,1181.7134459018707
train,7,59.0,8.0,0.35479736328125,0.5173364281654358,1198.5917959213257
train,7,60.0,8.0,0.16310569643974304,0.789047360420227,1215.4436419010162
train,7,61.0,8.0,0.2478451281785965,0.7607857584953308,1233.0514748096466
train,7,62.0,8.0,0.3984350264072418,0.7040551900863647,1250.1485650539398
train,7,63.0,8.0,0.17242449522018433,0.6499441862106323,1266.7268028259277
train,7,64.0,8.0,0.3751099109649658,0.5298212170600891,1283.4951837062836
train,7,65.0,8.0,0.3325766324996948,0.6933482885360718,1301.3849937915802
train,7,66.0,8.0,0.3034016191959381,0.5374626517295837,1319.757836818695
train,7,67.0,8.0,0.3065629005432129,0.6249721050262451,1337.3864619731903
train,7,68.0,8.0,0.33890751004219055,0.4737720787525177,1354.4857847690582
train,7,69.0,8.0,0.1881747543811798,0.6107368469238281,1371.4516916275024
train,7,70.0,8.0,0.2813466787338257,0.6722180247306824,1388.8732569217682
train,7,71.0,8.0,0.3859173655509949,0.5941113829612732,1406.7114717960358
train,7,72.0,8.0,0.27389153838157654,0.8491904139518738,1424.3762729167938
train,7,73.0,8.0,0.304680734872818,0.6489999294281006,1441.441687822342
train,7,74.0,8.0,0.18568693101406097,0.6148370504379272,1458.5586879253387
train,7,75.0,8.0,0.26099255681037903,0.7158843278884888,1476.0234098434448
train,7,76.0,8.0,0.2021222561597824,0.7223053574562073,1493.9432950019836
train,7,77.0,8.0,0.22886492311954498,0.7951975464820862,1511.743596792221
train,7,78.0,8.0,0.35109660029411316,0.5463680028915405,1529.3648309707642
train,7,79.0,8.0,0.4513757824897766,0.2993234097957611,1547.0272698402405
train,7,80.0,8.0,0.2967495918273926,0.7903890609741211,1563.605477809906
train,7,81.0,8.0,0.3444097340106964,0.6718177795410156,1581.0841927528381
train,7,82.0,8.0,0.31088387966156006,0.6102608442306519,1598.7235310077667
train,7,83.0,8.0,0.3495911657810211,0.5681808590888977,1616.823315858841
train,7,84.0,8.0,0.3637080490589142,0.537126898765564,1634.579533815384
train,7,85.0,8.0,0.3396022617816925,0.5357106328010559,1651.217051744461
train,7,86.0,8.0,0.295727401971817,0.6548970341682434,1668.0568208694458
train,7,87.0,8.0,0.2876976728439331,0.7866584658622742,1684.9674077033997
train,7,88.0,8.0,0.4146225154399872,0.6721862554550171,1702.920227766037
train,7,89.0,8.0,0.30982035398483276,0.5291607975959778,1721.704006910324
train,7,90.0,8.0,0.3052351772785187,0.775388777256012,1738.8325717449188
train,7,91.0,8.0,0.3135654926300049,0.5511890053749084,1756.2864117622375
train,7,92.0,8.0,0.3360382318496704,0.5680322647094727,1773.5566148757935
train,7,93.0,8.0,0.3413761854171753,0.7217183709144592,1790.6531436443329
train,7,94.0,8.0,0.24842935800552368,0.6667165160179138,1808.6949598789215
train,7,95.0,8.0,0.1694496124982834,0.7884474396705627,1825.7817296981812
train,7,96.0,8.0,0.18888232111930847,0.8981288075447083,1842.6122148036957
train,7,97.0,8.0,0.32891398668289185,0.7239033579826355,1859.4499299526215
train,7,98.0,8.0,0.2556786835193634,0.6292844414710999,1876.7823150157928
train,7,99.0,8.0,0.2688518762588501,0.720827579498291,1893.7293167114258
train,7,100.0,8.0,0.3287044167518616,0.6017615795135498,1910.3054988384247
train,7,101.0,8.0,0.39640435576438904,0.2846629321575165,1927.4051578044891
train,7,102.0,8.0,0.36632558703422546,0.5308816432952881,1944.7455117702484
train,7,103.0,8.0,0.30651023983955383,0.6153364181518555,1961.8977537155151
train,7,104.0,8.0,0.362833708524704,0.6639178395271301,1978.8428127765656
train,7,105.0,8.0,0.2832973599433899,0.5386278629302979,1998.3819768428802
train,7,106.0,8.0,0.2718554735183716,0.6208441853523254,2016.6289069652557
train,7,107.0,8.0,0.2654752731323242,0.5924714803695679,2033.9573719501495
train,7,108.0,8.0,0.28135940432548523,0.4311319589614868,2051.5431928634644
train,7,109.0,8.0,0.2601807713508606,0.49709805846214294,2070.3677246570587
train,7,110.0,8.0,0.15306711196899414,0.6923156976699829,2088.735451936722
train,7,111.0,8.0,0.39957934617996216,0.37217602133750916,2107.2589020729065
train,7,112.0,8.0,0.255187451839447,0.6381195187568665,2124.387666940689
train,7,113.0,8.0,0.3063814043998718,0.7712458968162537,2141.833888053894
train,7,114.0,8.0,0.26161494851112366,0.6171808242797852,2159.126340866089
train,7,115.0,8.0,0.2003873586654663,0.6307426691055298,2176.2701587677
train,7,116.0,8.0,0.28386449813842773,0.448849618434906,2193.523469686508
train,7,117.0,8.0,0.3960382044315338,0.6235034465789795,2211.485013961792
train,7,118.0,8.0,0.2049686163663864,0.5857723951339722,2229.769590616226
train,7,119.0,8.0,0.2688392996788025,0.7042773962020874,2247.5912177562714
train,7,120.0,8.0,0.30426040291786194,0.6499431133270264,2265.2410366535187
train,7,121.0,8.0,0.1825062483549118,0.7707398533821106,2282.779356956482
train,7,122.0,8.0,0.2918558418750763,0.5280095934867859,2301.8597078323364
train,7,123.0,8.0,0.31688064336776733,0.6011773347854614,2320.760808944702
train,7,124.0,8.0,0.3365834057331085,0.5778244733810425,2339.8961567878723
train,7,125.0,8.0,0.33851075172424316,0.7556025981903076,2358.794882774353
train,7,126.0,8.0,0.2584007978439331,0.5973494648933411,2376.368968963623
train,7,127.0,8.0,0.31538769602775574,0.4783095419406891,2393.4086208343506
train,7,128.0,8.0,0.48798733949661255,0.13288849592208862,2412.24178481102
train,7,129.0,8.0,0.35598263144493103,0.6565964221954346,2430.6262147426605
train,7,130.0,8.0,0.4577771723270416,0.7357065677642822,2448.8867609500885
train,7,131.0,8.0,0.3343905210494995,0.6453807950019836,2466.1381797790527
train,7,132.0,8.0,0.22087974846363068,0.6677035689353943,2483.1216509342194
train,7,133.0,8.0,0.27352070808410645,0.6790397763252258,2500.7189247608185
train,7,134.0,8.0,0.30104759335517883,0.6689505577087402,2518.120360851288
train,7,135.0,8.0,0.1841902732849121,0.6366872191429138,2536.330643892288
train,7,136.0,8.0,0.28838911652565,0.6611851453781128,2553.53111577034
train,7,137.0,8.0,0.2047041952610016,0.871986448764801,2570.5241689682007
train,7,138.0,8.0,0.4363241493701935,0.5191248059272766,2587.6262516975403
train,7,139.0,8.0,0.2950185239315033,0.7711073160171509,2605.2949788570404
train,7,140.0,8.0,0.3418479263782501,0.5513562560081482,2625.8806936740875
train,7,141.0,8.0,0.28201937675476074,0.4557802379131317,2643.401407957077
train,7,142.0,8.0,0.323751837015152,0.5951295495033264,2661.086574792862
train,7,143.0,8.0,0.3376062512397766,0.8295100927352905,2678.3516478538513
train,7,144.0,8.0,0.2704083323478699,0.5944186449050903,2696.0021238327026
train,7,145.0,8.0,0.28883329033851624,0.6669232845306396,2713.5631217956543
train,7,146.0,8.0,0.29527944326400757,0.5238271355628967,2730.8320899009705
train,7,147.0,8.0,0.27198562026023865,0.696483850479126,2747.8753910064697
train,7,148.0,8.0,0.14135311543941498,0.8529666662216187,2765.1727459430695
train,7,149.0,8.0,0.23756489157676697,0.6291916966438293,2782.257003068924
train,7,150.0,8.0,0.29021787643432617,0.6928642988204956,2799.5262548923492
train,7,151.0,8.0,0.3675892651081085,0.4057137072086334,2816.229029893875
train,7,152.0,8.0,0.33310750126838684,0.8229124546051025,2835.6490466594696
train,7,153.0,8.0,0.1237066313624382,0.7546737790107727,2853.565728664398
train,7,154.0,8.0,0.2525407373905182,0.7287852764129639,2871.4429519176483
train,7,155.0,8.0,0.2625037729740143,0.7479850649833679,2888.775054693222
train,7,156.0,8.0,0.3978530168533325,0.4684197008609772,2906.0854017734528
val,7,,,0.2818020090460777,0.6530180267989636,3114.6842958927155
train,8,0.0,8.0,0.33128687739372253,0.8232321739196777,21.200457096099854
train,8,1.0,8.0,0.32685571908950806,0.5078543424606323,39.03779196739197
train,8,2.0,8.0,0.24349111318588257,0.7462068796157837,55.599337100982666
train,8,3.0,8.0,0.22132699191570282,0.8194190859794617,72.83313202857971
train,8,4.0,8.0,0.34889739751815796,0.6717297434806824,90.11058521270752
train,8,5.0,8.0,0.2668743431568146,0.8398422598838806,108.79265213012695
train,8,6.0,8.0,0.31054773926734924,0.37109506130218506,126.45632314682007
train,8,7.0,8.0,0.2824023365974426,0.7926041483879089,143.6989529132843
train,8,8.0,8.0,0.1601126492023468,0.6743706464767456,160.92872714996338
train,8,9.0,8.0,0.3506738245487213,0.6664114594459534,179.55399298667908
train,8,10.0,8.0,0.23002967238426208,0.5350276827812195,203.08635592460632
train,8,11.0,8.0,0.21860118210315704,0.6531075835227966,223.30503392219543
train,8,12.0,8.0,0.18448512256145477,0.6026490330696106,241.55852222442627
train,8,13.0,8.0,0.33287274837493896,0.7042365074157715,259.82840609550476
train,8,14.0,8.0,0.2829454243183136,0.6721612215042114,277.99551486968994
train,8,15.0,8.0,0.3356848359107971,0.6863910555839539,295.5613389015198
train,8,16.0,8.0,0.33092033863067627,0.680745005607605,312.58629298210144
train,8,17.0,8.0,0.41863682866096497,0.2357090711593628,330.2805919647217
train,8,18.0,8.0,0.4982537031173706,0.28112202882766724,347.72354316711426
train,8,19.0,8.0,0.3128416836261749,0.6543181538581848,365.3240990638733
train,8,20.0,8.0,0.4242688715457916,0.5315936803817749,382.43966007232666
