phase,epoch,batch_idx,batch_size,loss,mean_iou,time
train,2,3.0,8.0,0.4034106731414795,0.5252951979637146,78.70383214950562
train,2,4.0,8.0,0.4880385398864746,0.47200846672058105,97.39609289169312
train,2,5.0,8.0,0.42840272188186646,0.6987259984016418,115.45534801483154
train,2,6.0,8.0,0.6542087197303772,0.17577479779720306,133.69442105293274
train,2,7.0,8.0,0.4822787344455719,0.43566641211509705,152.00817108154297
train,2,8.0,8.0,0.36916929483413696,0.4555593729019165,170.53749895095825
train,2,9.0,8.0,0.4383305013179779,0.4014018177986145,187.77716088294983
train,2,10.0,8.0,0.3482077419757843,0.5859362483024597,205.63682794570923
train,2,11.0,8.0,0.47658175230026245,0.7255657911300659,223.56439876556396
train,2,12.0,8.0,0.4418140649795532,0.6902210712432861,241.02500677108765
train,2,13.0,8.0,0.3875052332878113,0.7334766387939453,258.62286901474
train,2,14.0,8.0,0.4505932927131653,0.865879476070404,277.7108359336853
train,2,15.0,8.0,0.3258415460586548,0.7291752099990845,295.45461988449097
train,2,16.0,8.0,0.42673641443252563,0.4809449315071106,312.5396990776062
train,2,17.0,8.0,0.5103070735931396,0.578477680683136,330.3436539173126
train,2,18.0,8.0,0.5410776734352112,0.23759347200393677,348.965961933136
train,2,19.0,8.0,0.43523597717285156,0.4936256408691406,368.0181019306183
train,2,20.0,8.0,0.4940778315067291,0.5815825462341309,387.5331699848175
train,2,21.0,8.0,0.3315020203590393,0.7188062071800232,405.6004228591919
train,2,22.0,8.0,0.5473024845123291,0.2455095648765564,423.13166999816895
train,2,23.0,8.0,0.4720388352870941,0.5683740377426147,441.15933108329773
train,2,24.0,8.0,0.3026449680328369,0.9290290474891663,459.177344083786
train,2,25.0,8.0,0.34766885638237,0.8236358165740967,476.6563630104065
train,2,26.0,8.0,0.44158315658569336,0.6162897348403931,494.532212972641
train,2,27.0,8.0,0.5553872585296631,0.3685144782066345,513.1716060638428
train,2,28.0,8.0,0.45122289657592773,0.6068822145462036,532.4151198863983
train,2,29.0,8.0,0.5934112071990967,0.2906307578086853,551.1907908916473
train,2,30.0,8.0,0.42800676822662354,0.5070648789405823,569.1339139938354
train,2,31.0,8.0,0.4606322944164276,0.7614843845367432,586.6438400745392
train,2,32.0,8.0,0.5071412324905396,0.6434816718101501,603.8251919746399
train,2,33.0,8.0,0.42251256108283997,0.5714001655578613,623.0608530044556
train,2,34.0,8.0,0.4412819445133209,0.41858023405075073,642.293426990509
train,2,35.0,8.0,0.44968312978744507,0.4091651439666748,661.5138959884644
train,2,36.0,8.0,0.4868585169315338,0.47154948115348816,678.9076979160309
train,2,37.0,8.0,0.45723313093185425,0.5200381875038147,696.7292070388794
train,2,38.0,8.0,0.5738356113433838,0.3044964671134949,714.3173840045929
train,2,39.0,8.0,0.4564793109893799,0.42611613869667053,731.758542060852
train,2,40.0,8.0,0.4082145094871521,0.5017188191413879,750.5994050502777
train,2,41.0,8.0,0.5138313174247742,0.42327168583869934,767.5879218578339
train,2,42.0,8.0,0.3825437128543854,0.6136192083358765,786.1360719203949
train,2,43.0,8.0,0.3728218972682953,0.7716220021247864,804.5932629108429
train,2,44.0,8.0,0.36082398891448975,0.5593452453613281,822.0862250328064
train,2,45.0,8.0,0.4221365451812744,0.6584668755531311,839.6462337970734
train,2,46.0,8.0,0.4473189413547516,0.6121647953987122,856.934895992279
train,2,47.0,8.0,0.4216686189174652,0.4794635772705078,874.7146339416504
train,2,48.0,8.0,0.4891386032104492,0.34329140186309814,892.174831867218
train,2,49.0,8.0,0.36121028661727905,0.8286614418029785,910.2973279953003
train,2,50.0,8.0,0.36229151487350464,0.44522637128829956,928.3514261245728
train,2,51.0,8.0,0.43413859605789185,0.5340110063552856,945.8103151321411
train,2,52.0,8.0,0.239503875374794,0.9355617165565491,964.7982659339905
train,2,53.0,8.0,0.40450334548950195,0.5837571620941162,981.9077708721161
train,2,54.0,8.0,0.3257949948310852,0.6082237958908081,999.1900098323822
train,2,55.0,8.0,0.42823368310928345,0.5634375214576721,1016.2118890285492
train,2,56.0,8.0,0.40227246284484863,0.6316654682159424,1032.8964648246765
train,2,57.0,8.0,0.4954594373703003,0.6084199547767639,1050.7126421928406
train,2,58.0,8.0,0.3368176221847534,0.7118749618530273,1068.626041173935
train,2,59.0,8.0,0.4192446768283844,0.4570256471633911,1087.8612039089203
train,2,60.0,8.0,0.420406699180603,0.42833393812179565,1106.5270929336548
train,2,61.0,8.0,0.4933255910873413,0.37690606713294983,1125.1616840362549
train,2,62.0,8.0,0.3151032626628876,0.6373594403266907,1143.273638010025
train,2,63.0,8.0,0.43621525168418884,0.5108342170715332,1160.851706981659
train,2,64.0,8.0,0.48021578788757324,0.36007434129714966,1179.1713869571686
train,2,65.0,8.0,0.42170393466949463,0.5333511829376221,1196.9479610919952
train,2,66.0,8.0,0.5832417011260986,0.3318360447883606,1214.1999959945679
train,2,67.0,8.0,0.42586472630500793,0.48041924834251404,1232.2721009254456
train,2,68.0,8.0,0.3843366801738739,0.49616122245788574,1250.3034718036652
train,2,69.0,8.0,0.49069297313690186,0.3970155715942383,1267.152137041092
train,2,70.0,8.0,0.4476008415222168,0.5828090310096741,1284.1554009914398
train,2,71.0,8.0,0.3645852506160736,0.6242145299911499,1301.5182778835297
train,2,72.0,8.0,0.3204217851161957,0.7406694293022156,1318.69877409935
train,2,73.0,8.0,0.3050953149795532,0.6421216726303101,1335.7243568897247
train,2,74.0,8.0,0.4351125657558441,0.6501120924949646,1353.0859529972076
train,2,75.0,8.0,0.4837268888950348,0.2893506586551666,1370.105017900467
train,2,76.0,8.0,0.33212894201278687,0.737679660320282,1387.296277999878
train,2,77.0,8.0,0.3904639780521393,0.7475701570510864,1404.4473538398743
train,2,78.0,8.0,0.3290313482284546,0.6099569797515869,1424.8643560409546
train,2,79.0,8.0,0.4291783273220062,0.6404603719711304,1444.5387918949127
train,2,80.0,8.0,0.4971591532230377,0.4923892617225647,1461.9151921272278
train,2,81.0,8.0,0.4892042875289917,0.35661786794662476,1480.11026096344
train,2,82.0,8.0,0.4716348648071289,0.5871127247810364,1497.9516339302063
train,2,83.0,8.0,0.34357574582099915,0.578718900680542,1515.1693499088287
train,2,84.0,8.0,0.42091232538223267,0.5630949139595032,1532.6529841423035
train,2,85.0,8.0,0.3229964077472687,0.6146440505981445,1550.3575899600983
train,2,86.0,8.0,0.40084582567214966,0.7524762153625488,1567.7059309482574
train,2,87.0,8.0,0.3475591540336609,0.6855985522270203,1585.8438580036163
train,2,88.0,8.0,0.35683509707450867,0.5777469873428345,1603.7247989177704
train,2,89.0,8.0,0.320108026266098,0.6318953633308411,1621.7053661346436
train,2,90.0,8.0,0.36898502707481384,0.6322025656700134,1639.2218260765076
train,2,91.0,8.0,0.3573009669780731,0.5347790122032166,1657.9844028949738
train,2,92.0,8.0,0.509795606136322,0.337488055229187,1676.4634540081024
train,2,93.0,8.0,0.5006030797958374,0.3955273926258087,1693.921404838562
train,2,94.0,8.0,0.34381023049354553,0.6193609237670898,1711.3549728393555
train,2,95.0,8.0,0.3344406485557556,0.6045082807540894,1728.5397679805756
train,2,96.0,8.0,0.4490777552127838,0.7589055299758911,1746.618439912796
train,2,97.0,8.0,0.47007808089256287,0.5100083947181702,1764.5793001651764
train,2,98.0,8.0,0.4089605510234833,0.69315105676651,1781.5811519622803
train,2,99.0,8.0,0.37367555499076843,0.5405716896057129,1799.3777840137482
train,2,100.0,8.0,0.3998526632785797,0.5916619300842285,1816.9626359939575
train,2,101.0,8.0,0.420567125082016,0.4534291625022888,1834.4469151496887
train,2,102.0,8.0,0.36781299114227295,0.7437404990196228,1851.2698209285736
train,2,103.0,8.0,0.5720694661140442,0.3475709855556488,1868.6768209934235
train,2,104.0,8.0,0.35935384035110474,0.6323511600494385,1886.9593150615692
train,2,105.0,8.0,0.2950590252876282,0.5456854701042175,1904.9601259231567
train,2,106.0,8.0,0.41270387172698975,0.7279253005981445,1922.2352340221405
train,2,107.0,8.0,0.29944950342178345,0.690720796585083,1940.4144670963287
train,2,108.0,8.0,0.4649691581726074,0.6092281341552734,1958.266314983368
train,2,109.0,8.0,0.3845560848712921,0.60845547914505,1983.0691800117493
train,2,110.0,8.0,0.4167092740535736,0.33756759762763977,2009.8053750991821
train,2,111.0,8.0,0.4007543921470642,0.34465375542640686,2029.5525481700897
train,2,112.0,8.0,0.2592284381389618,0.7709883451461792,2049.9366269111633
train,2,113.0,8.0,0.40573588013648987,0.8694245219230652,2076.347035884857
train,2,114.0,8.0,0.3894840478897095,0.42744430899620056,2095.966859102249
train,2,115.0,8.0,0.2849569320678711,0.9154837727546692,2113.8743228912354
train,2,116.0,8.0,0.3528590798377991,0.3863009810447693,2131.5615549087524
train,2,117.0,8.0,0.2464185357093811,0.6314175724983215,2149.4629011154175
train,2,118.0,8.0,0.49606814980506897,0.5581925511360168,2168.38853597641
train,2,119.0,8.0,0.3697883188724518,0.415618896484375,2187.096398830414
train,2,120.0,8.0,0.47084882855415344,0.3560589551925659,2206.439183950424
train,2,121.0,8.0,0.3875376880168915,0.476323664188385,2227.3366680145264
train,2,122.0,8.0,0.4664667546749115,0.35290130972862244,2251.411412000656
train,2,123.0,8.0,0.36168986558914185,0.6331926584243774,2274.005012989044
train,2,124.0,8.0,0.36820143461227417,0.612960934638977,2297.3742139339447
train,2,125.0,8.0,0.46038782596588135,0.5909374952316284,2320.653727054596
train,2,126.0,8.0,0.3999629616737366,0.48215627670288086,2339.521824121475
train,2,127.0,8.0,0.4096793234348297,0.44849225878715515,2356.3357770442963
train,2,128.0,8.0,0.41449278593063354,0.5350984334945679,2373.234123945236
train,2,129.0,8.0,0.5084594488143921,0.45466023683547974,2393.5711030960083
train,2,130.0,8.0,0.42479076981544495,0.6648871302604675,2414.175549030304
train,2,131.0,8.0,0.3342724144458771,0.7294838428497314,2431.4652919769287
train,2,132.0,8.0,0.47473251819610596,0.5648788809776306,2454.8490600585938
train,2,133.0,8.0,0.5761712789535522,0.19853876531124115,2475.5434110164642
train,2,134.0,8.0,0.340276300907135,0.6395439505577087,2496.917911052704
train,2,135.0,8.0,0.4145204722881317,0.6604949831962585,2517.8867819309235
train,2,136.0,8.0,0.3478199243545532,0.7102543115615845,2535.825761079788
val,2,,,0.3940906196832657,0.569810193280379,2693.720139026642
train,3,0.0,8.0,0.4416268467903137,0.6235057711601257,22.916306972503662
train,3,1.0,8.0,0.37620002031326294,0.6563550233840942,42.49113869667053
train,3,2.0,8.0,0.5037643313407898,0.3799345791339874,60.17495083808899
train,3,3.0,8.0,0.3077293038368225,0.6086766719818115,77.34707188606262
train,3,4.0,8.0,0.32945990562438965,0.5348120331764221,94.2494568824768
train,3,5.0,8.0,0.3662440776824951,0.6179933547973633,111.43556475639343
train,3,6.0,8.0,0.43731775879859924,0.6498987078666687,132.50041604042053
train,3,7.0,8.0,0.5790707468986511,0.23480740189552307,151.30740571022034
train,3,8.0,8.0,0.3325071632862091,0.5924339890480042,170.40482091903687
train,3,9.0,8.0,0.4030267000198364,0.5616232752799988,188.95363688468933
train,3,10.0,8.0,0.447381854057312,0.7197320461273193,207.79576778411865
train,3,11.0,8.0,0.3338052034378052,0.5736957788467407,227.16078782081604
train,3,12.0,8.0,0.4575110673904419,0.41797927021980286,245.57266879081726
train,3,13.0,8.0,0.3532439172267914,0.4306148588657379,263.33476877212524
train,3,14.0,8.0,0.4650404155254364,0.5863624811172485,280.276447057724
train,3,15.0,8.0,0.29430699348449707,0.684576690196991,298.52823281288147
train,3,16.0,8.0,0.45006564259529114,0.5570895075798035,319.0622708797455
train,3,17.0,8.0,0.38891837000846863,0.6698709726333618,338.40421080589294
train,3,18.0,8.0,0.4337867498397827,0.6488066911697388,357.1788387298584
train,3,19.0,8.0,0.4879668653011322,0.6839502453804016,375.39041090011597
train,3,20.0,8.0,0.3957482874393463,0.5699378848075867,393.54641485214233
train,3,21.0,8.0,0.30538567900657654,0.6275824904441833,411.0731427669525
train,3,22.0,8.0,0.4390045702457428,0.5225687623023987,428.21391701698303
train,3,23.0,8.0,0.3807709217071533,0.6002736687660217,445.21028780937195
train,3,24.0,8.0,0.34027019143104553,0.6014242768287659,462.4072120189667
train,3,25.0,8.0,0.40755754709243774,0.45601460337638855,480.22644996643066
train,3,26.0,8.0,0.5229482054710388,0.3020089864730835,497.51199078559875
train,3,27.0,8.0,0.2981489896774292,0.7498680353164673,515.389185667038
train,3,28.0,8.0,0.36594274640083313,0.5489695072174072,538.1941287517548
train,3,29.0,8.0,0.4823606014251709,0.3493990898132324,560.0305979251862
train,3,30.0,8.0,0.43613943457603455,0.5524863004684448,580.0208809375763
train,3,31.0,8.0,0.42075061798095703,0.8788288831710815,599.1160447597504
train,3,32.0,8.0,0.4446554183959961,0.5198556780815125,617.6309750080109
train,3,33.0,8.0,0.4798186719417572,0.3730013966560364,635.447497844696
train,3,34.0,8.0,0.3205370008945465,0.7209430932998657,652.9892978668213
train,3,35.0,8.0,0.4141852557659149,0.6798750162124634,671.0874309539795
train,3,36.0,8.0,0.47846904397010803,0.4036965072154999,687.9685938358307
train,3,37.0,8.0,0.4306711256504059,0.594573974609375,704.8548448085785
train,3,38.0,8.0,0.35282713174819946,0.6469712853431702,722.2586069107056
train,3,39.0,8.0,0.30106183886528015,0.7480274438858032,739.1978907585144
train,3,40.0,8.0,0.48793649673461914,0.42415446043014526,758.3307828903198
train,3,41.0,8.0,0.34195396304130554,0.6760193705558777,777.6345808506012
train,3,42.0,8.0,0.4583866000175476,0.47634822130203247,797.1119737625122
train,3,43.0,8.0,0.326907217502594,0.6964191198348999,827.900111913681
train,3,44.0,8.0,0.46330955624580383,0.32480543851852417,855.7957038879395
train,3,45.0,8.0,0.35650044679641724,0.5522083640098572,877.9037539958954
train,3,46.0,8.0,0.47791188955307007,0.6297616362571716,897.9185528755188
train,3,47.0,8.0,0.41526350378990173,0.47335144877433777,917.319415807724
train,3,48.0,8.0,0.26106616854667664,0.7097418904304504,937.6249029636383
train,3,49.0,8.0,0.30303406715393066,0.752427339553833,956.800036907196
train,3,50.0,8.0,0.3442675471305847,0.5739353895187378,975.9789776802063
train,3,51.0,8.0,0.2914062440395355,0.7788481712341309,994.6391880512238
train,3,52.0,8.0,0.36751246452331543,0.7821487784385681,1012.631443977356
train,3,53.0,8.0,0.3435329794883728,0.6548478603363037,1030.9965987205505
train,3,54.0,8.0,0.46093419194221497,0.5823521018028259,1049.6294567584991
train,3,55.0,8.0,0.36533525586128235,0.6600961685180664,1068.7136867046356
train,3,56.0,8.0,0.4745585024356842,0.4669848382472992,1088.484318971634
train,3,57.0,8.0,0.3257223069667816,0.6185601949691772,1107.087679862976
train,3,58.0,8.0,0.26063933968544006,0.5996790528297424,1126.2946009635925
train,3,59.0,8.0,0.28232741355895996,0.785912036895752,1145.9554648399353
train,3,60.0,8.0,0.34400469064712524,0.7677063345909119,1165.167585849762
train,3,61.0,8.0,0.4017952084541321,0.41404813528060913,1183.7324419021606
train,3,62.0,8.0,0.3565594553947449,0.5236140489578247,1202.9339337348938
train,3,63.0,8.0,0.4624919295310974,0.47897422313690186,1221.1378178596497
train,3,64.0,8.0,0.34658530354499817,0.8823020458221436,1238.9961738586426
train,3,65.0,8.0,0.4489889442920685,0.38413411378860474,1257.0620288848877
train,3,66.0,8.0,0.44024503231048584,0.5906580686569214,1274.9340159893036
train,3,67.0,8.0,0.4468638002872467,0.4924167990684509,1292.6598899364471
train,3,68.0,8.0,0.3271423876285553,0.685948371887207,1310.4959018230438
train,3,69.0,8.0,0.35387858748435974,0.6243602633476257,1328.4629287719727
train,3,70.0,8.0,0.3078766167163849,0.5296449065208435,1347.1864409446716
train,3,71.0,8.0,0.23371216654777527,0.75531405210495,1370.178897857666
train,3,72.0,8.0,0.2822759747505188,0.6558045148849487,1389.6648199558258
train,3,73.0,8.0,0.428295761346817,0.7511420249938965,1409.8458907604218
train,3,74.0,8.0,0.4202510416507721,0.45141440629959106,1429.917247056961
train,3,75.0,8.0,0.2885076701641083,0.7458111643791199,1447.5471649169922
train,3,76.0,8.0,0.43960464000701904,0.6188845634460449,1464.7724859714508
train,3,77.0,8.0,0.45744138956069946,0.585085391998291,1482.0395448207855
train,3,78.0,8.0,0.5278740525245667,0.4771566390991211,1499.6929688453674
train,3,79.0,8.0,0.35909175872802734,0.41929036378860474,1517.7401268482208
train,3,80.0,8.0,0.30750662088394165,0.5302214026451111,1534.8126468658447
train,3,81.0,8.0,0.39155343174934387,0.800316572189331,1552.5647838115692
train,3,82.0,8.0,0.31119126081466675,0.7257645130157471,1572.5245246887207
train,3,83.0,8.0,0.3343978524208069,0.6695678234100342,1592.3206839561462
train,3,84.0,8.0,0.4507278800010681,0.7248724102973938,1610.7059898376465
train,3,85.0,8.0,0.3593065142631531,0.6320451498031616,1628.9949457645416
train,3,86.0,8.0,0.4721654951572418,0.33905234932899475,1646.7931249141693
train,3,87.0,8.0,0.2896631956100464,0.5553449392318726,1664.7975568771362
train,3,88.0,8.0,0.3809685707092285,0.41566455364227295,1683.416748046875
